Author ID,EID,Full Name,Surname,Given Name,Affiliation Name,Affiliation ID,Citation Count,Cited By Count,H-Index,Document Count,Subject Areas,Coauthor Count,Publication Start Year,Publication End Year
15034552000,9-s2.0-15034552000,Li H.,Li,Hairong,"Michigan State University, Department of Advertising and Public Relations",104609565,4420,3833,23,39,,46,1990,2022
7004628179,9-s2.0-7004628179,Daugherty T.,Daugherty,Terry,"University of Akron, Department of Marketing",112489712,1602,1328,12,23,,15,2001,2018
6701454382,9-s2.0-6701454382,Biocca F.,Biocca,Frank A.,Ying Wu College of Computing,60146812,9681,8090,40,107,,114,1988,2022
7101976063,9-s2.0-7101976063,McCabe D.,McCabe,Deborah Brown,Menlo College,60280245,620,619,8,14,,18,2003,2018
6602002464,9-s2.0-6602002464,Nowlis S.,Nowlis,Stephen M.,"Olin Business School, Department of Marketing",122297209,3286,2899,25,30,,24,1993,2019
6603141714,9-s2.0-6603141714,Malthouse E.,Malthouse,Edward Carl,Robert R. McCormick School of Engineering and Applied Science,60147353,7157,5949,41,129,,151,1995,2024
8103182400,9-s2.0-8103182400,Lin Y.,Lin,Yingching,"National Chengchi University, College of Communication",104369042,586,573,9,15,,13,2003,2021
55730219200,9-s2.0-55730219200,Lin C.,Lin,Chienhuang,National Central University,60024666,746,720,13,44,,38,2003,2023
55666802600,9-s2.0-55666802600,Moreau C.,Moreau,Claude Page,Wisconsin School of Business,60138438,3005,2537,21,30,,46,1993,2022
7003542602,9-s2.0-7003542602,Bohner G.,Bohner,Gerd,"Universität Bielefeld, Department of Psychology",113669264,5757,4234,41,124,,190,1988,2024
12760644200,9-s2.0-12760644200,Einwiller S.,Einwiller,Sabine A.,"Universität Wien, Department of Communication",112995761,1740,1626,23,69,,69,1998,2024
7102106203,9-s2.0-7102106203,Erb H.,Erb,Hans Peter,"Helmut Schmidt University - University of the Federal Armed Forces Hamburg, Department of Social Psychology",115088234,1625,1280,24,49,,127,1992,2024
8069069700,9-s2.0-8069069700,Siebler F.,Siebler,Frank,"UiT Norges Arktiske Universitet, Department of Psychology",109405653,1224,953,15,28,,47,1996,2020
59071637400,9-s2.0-59071637400,Cline T.,Cline,Thomas W.,"Saint Vincent College, Government",128579091,694,611,13,31,,49,1999,2022
55575984900,9-s2.0-55575984900,Davies A.,Davies,Anthony Mitchell,St James's Hospital,60003167,2645,2419,27,78,,234,1995,2021
6506150777,9-s2.0-6506150777,Bamossy G.,Bamossy,Gary J.,"Vrije Universiteit Amsterdam, Faculty of Economics",112087566,850,846,9,18,,22,1982,2017
6701701203,9-s2.0-6701701203,Sanbonmatsu D.,Sanbonmatsu,David M.,"The University of Utah, The Center for the Prevention of Distracted Driving",120369289,3993,3531,24,59,,67,1986,2024
7102724543,9-s2.0-7102724543,Ho E.,Ho,Edward A.,"The University of Utah, Department of Psychology",100297892,122,120,5,6,,7,2000,2007
6508171228,9-s2.0-6508171228,Achenreiner G.,Achenreiner,Gwen Bachmann,"University of Wisconsin-La Crosse, Department of Marketing",104063938,149,149,4,5,,10,2003,2022
7201592305,9-s2.0-7201592305,Ritchie R.,Ritchie,Robin J.B.,Carleton University,60017592,1489,1336,12,14,,17,1999,2019
7003658796,9-s2.0-7003658796,Shahin K.,Shahin,Kimary N.,Qatar University,60072749,147,141,3,9,,9,2002,2011
6506427674,9-s2.0-6506427674,Shanker Krishnan H.,Shanker Krishnan,H.,Kelley School of Business,60138278,285,280,4,4,,4,1998,2011
7201837790,9-s2.0-7201837790,Menon S.,Menon,Satya,University of Illinois at Chicago,60027561,1480,1465,7,11,,6,2001,2015
7103103124,9-s2.0-7103103124,Gibbs B.,Gibbs,Brian J.,Stanford University,60012708,1979,1971,8,11,,26,1991,2018
6602232731,9-s2.0-6602232731,Basuroy S.,Basuroy,Suman,"Broad College of Business, Department of Marketing",123816597,2173,1759,18,30,,40,1998,2023
7003743717,9-s2.0-7003743717,Moe W.,Moe,Wendy W.,"University of Maryland, College Park",60020304,3949,3270,20,32,,22,1997,2023
7003437154,9-s2.0-7003437154,De-Juan-Vigaray M.,De-Juan-Vigaray,María D.,Universitat d'Alacant,60010844,431,419,7,22,,24,2002,2024
6602598096,9-s2.0-6602598096,Malter A.,Malter,Alan J.,"University of Illinois at Chicago, Department of Marketing",104399123,1702,1663,13,20,,40,1995,2021
7203055040,9-s2.0-7203055040,Moon Y.,Moon,Youngme,"Harvard Business School, Department of Business Administration",105188704,5796,4233,20,23,,12,1995,2007
6603697649,9-s2.0-6603697649,Dholakia R.,Dholakia,Ruby Roy,The University of Rhode Island,60010806,2972,2829,24,67,,44,1975,2021
7202409990,9-s2.0-7202409990,Chiang K.,Chiang,Kuanpin,"Long Island University, Department of Marketing",103758321,350,342,3,3,,1,2003,2005
56749304800,9-s2.0-56749304800,Mukherjee A.,Mukherjee,Ashesh,Indian School of Business,60104532,965,894,11,20,,16,2000,2023
35831702800,9-s2.0-35831702800,Novak T.,Novak,Thomas P.,GW School of Business,60116650,12169,9900,24,38,,43,1995,2024
7102601178,9-s2.0-7102601178,Huffman D.,Huffman,Donna L.,"Owen Graduate School of Management, eLab",122399146,525,525,1,1,,2,2003,2003
6508071864,9-s2.0-6508071864,Trifts V.,Trifts,Valerie,"Rowe School of Business, Faculty of Management",125422159,1346,1317,7,12,,17,2000,2022
6603955413,9-s2.0-6603955413,Zinkhan G.,Zinkhan,George M.,University of Georgia,60029747,6776,6308,40,154,,114,1982,2015
7103385866,9-s2.0-7103385866,Kwak H.,Kwak,Hyokjin,Indian Institute of Management Ahmedabad,60033308,1325,1143,20,45,,35,2000,2024
7201675403,9-s2.0-7201675403,Morrison M.,Morrison,Michelle,,,39,39,1,1,,3,2003,2003
35607576200,9-s2.0-35607576200,Peters C.,Peters,Cara Okleshen,Winthrop University,60026305,1418,1386,14,38,,35,2003,2024
7005087436,9-s2.0-7005087436,Swaminathan V.,Swaminathan,Vanitha,"Mays Business School, Sales Leadership Institute",128940440,3989,3783,23,36,,49,1998,2023
6602224703,9-s2.0-6602224703,Sudharshan D.,Sudharshan,Devanathan,Gatton College of Business and Economics,60122654,1572,1419,17,35,,29,1987,2021
6507248080,9-s2.0-6507248080,Whittler T.,Whittler,Tommy E.,DePaul University,60026860,411,373,8,10,,9,1982,2015
7004215934,9-s2.0-7004215934,Spira J.,Spira,Joan Scattone,"Morgan State University, Earl G. Graves School of Business and Management",103882470,158,154,4,4,,3,1997,2004
7404518963,9-s2.0-7404518963,Phillips D.,Phillips,Diane M.,"Saint Joseph's University, United States, Department of Marketing",103154270,544,543,6,11,,8,1998,2022
6506973961,9-s2.0-6506973961,Kacen J.,Kacen,Jacqueline J.,University of Michigan-Dearborn,60006371,936,846,7,7,,4,2000,2018
7601485779,9-s2.0-7601485779,Lee J.,Lee,Julie Anne,The UWA Business School,60189723,3915,3536,29,66,,117,1999,2024
6506008801,9-s2.0-6506008801,Pullig C.,Pullig,Chris,Hankamer School of Business,60122531,2759,2612,23,35,,94,1999,2023
6701426889,9-s2.0-6701426889,Yagci M.,Yagci,Mehmet I.,"Mersin Üniversitesi, Mehmet İsmail Yağcı",128608061,956,953,5,8,,13,2001,2022
7402370080,9-s2.0-7402370080,Dean D.,Dean,Dwane Hal,"Frostburg State University, Department of Marketing and Finance",104152625,2278,2190,15,27,,11,1999,2024
7005186184,9-s2.0-7005186184,Joiner C.,Joiner,Christopher,"George Mason University, Department of Marketing",103938723,594,572,9,11,,10,1998,2018
7202916086,9-s2.0-7202916086,Page C.,Page,Christine M.,Skidmore College,60014146,432,424,8,9,,8,2001,2012
15022414800,9-s2.0-15022414800,Dutta-Bergman M.,Dutta-Bergman,Mohan Jyoti,"Massey University, Journalism",123114059,6459,4259,42,261,,256,1990,2024
7201351605,9-s2.0-7201351605,Wells W.,Wells,William D.,University of Minnesota Twin Cities,60029445,851,845,7,13,,12,1995,2005
6602661390,9-s2.0-6602661390,Ahuvia A.,Ahuvia,Aaron C.,University of Michigan-Dearborn,60006371,6269,4721,20,34,,37,1995,2024
7202834890,9-s2.0-7202834890,Wong N.,Wong,Nancy Yee Ching,"University of Wisconsin-Madison, Department of Consumer Science",104634328,3135,2929,16,32,,51,1997,2024
6505802670,9-s2.0-6505802670,Krish R.,Krish,Rajan,,,102,102,1,1,,3,2002,2002
7202714030,9-s2.0-7202714030,Paul P.,Paul,Pallab,University of Denver,60015404,796,793,12,35,,42,1994,2023
36858622100,9-s2.0-36858622100,Maoz E.,Maoz,Eyal,Hebrew University of Jerusalem,60007903,192,192,2,3,,7,1995,2005
7102032884,9-s2.0-7102032884,Jass J.,Jass,Jeffrey,QRC Marketing Research,119595994,163,163,1,1,,1,2002,2002
57191133928,9-s2.0-57191133928,Alwitt L.,Alwitt,Linda F.,Leo Burnett,124033090,650,650,9,22,,11,1963,2021
6505989034,9-s2.0-6505989034,Ziamou P.,Ziamou,Paschalina,"Baruch College, Department of Marketing and International Business",104544841,265,252,7,8,,10,1999,2016
6603217199,9-s2.0-6603217199,Miniard P.,Miniard,Paul W.,Florida International University College of Business,60122601,838,751,16,24,,17,1981,2020
55340779400,9-s2.0-55340779400,Zhang S.,Zhang,Shi,UCLA Anderson School of Management,60109559,1086,912,14,19,,16,1998,2014
6603077617,9-s2.0-6603077617,Antonides G.,Antonides,Gerrit,"Wageningen University & Research, Urban Economics Group",119833107,2992,2711,26,93,,135,1984,2024
7004384633,9-s2.0-7004384633,Verhoef P.,Verhoef,Peter C.,Rijksuniversiteit Groningen,60010023,23509,16959,62,140,,164,2000,2024
6507524183,9-s2.0-6507524183,van Aalst M.,van Aalst,Marcel,Erasmus Universiteit Rotterdam,60022265,158,158,2,2,,3,2000,2002
25954193900,9-s2.0-25954193900,Jacoby J.,Jacoby,Jacob,Leonard N. Stern School of Business,60108316,2864,2717,18,36,,23,1967,2016
35732513500,9-s2.0-35732513500,Toder-Alon A.,Toder-Alon,Anat,"Peres Academic Center, School of Business Administration",128090649,178,163,7,18,,18,2002,2024
7006194626,9-s2.0-7006194626,Jaccard J.,Jaccard,James J.,Silver School of Social Work,60113606,14198,11823,65,251,,368,1972,2024
6602268114,9-s2.0-6602268114,Kuss A.,Kuss,Alfred,"Freie Universität Berlin, Marketing Department",104554668,219,207,7,7,,12,1984,2019
7004487843,9-s2.0-7004487843,Bradlow E.,Bradlow,Eric T.,"Wharton School of the University of Pennsylvania, Department of Statistics and Data Science",126550121,6628,5695,42,122,,184,1994,2024
7006497161,9-s2.0-7006497161,Hutchinson W.,Hutchinson,Wes,University of Pennsylvania,60006297,26,26,3,4,,32,1997,2005
6507153391,9-s2.0-6507153391,Neelamegham R.,Neelamegham,Ramya,Amrita School of Business,60076783,466,453,5,7,,17,1997,2006
6603756580,9-s2.0-6603756580,Malaviya P.,Malaviya,Prashant,McDonough School of Business,60116416,831,785,13,19,,25,1996,2018
6701714953,9-s2.0-6701714953,Verducci J.,Verducci,Joseph S.,"The Ohio State University, Department of Statistics",112562212,2340,2183,21,49,,99,1987,2021
35581165300,9-s2.0-35581165300,Koehly L.,Koehly,Laura M.,"National Human Genome Research Institute (NHGRI), Social Network Methods Section",106229486,2983,2368,29,133,,264,1995,2024
57214636210,9-s2.0-57214636210,Meyer R.,Meyer,Robert,,,5,5,1,2,,15,2001,2001
57197333661,9-s2.0-57197333661,Barnes J.,Barnes,James,Purdue University,60009254,98,98,3,3,,14,2001,2001
7202800344,9-s2.0-7202800344,Maxwell S.,Maxwell,Scott E.,University of Notre Dame,60021508,15760,14045,49,112,,185,1979,2023
7003609866,9-s2.0-7003609866,Allenby G.,Allenby,Greg M.,"Fisher College of Business, Department of Marketing and Logistics",122399268,5360,4021,32,112,,129,1990,2024
7003930074,9-s2.0-7003930074,Steenkamp J.,Steenkamp,Jan Benedict Em M.,UNC Kenan-Flagler Business School,60122501,26808,20524,66,114,,87,1986,2024
55495253000,9-s2.0-55495253000,Gupta S.,Gupta,Sachin,,,60,60,1,1,,8,2001,2001
7003576155,9-s2.0-7003576155,Hulin C.,Hulin,Charles L.,"University of Illinois Urbana-Champaign, Department of Psychology",113071334,7044,5542,44,73,,70,1962,2017
6701660563,9-s2.0-6701660563,Cudeck R.,Cudeck,Robert A.,"The Ohio State University, Department of Psychology",112357337,9832,9246,24,54,,51,1977,2014
7003309078,9-s2.0-7003309078,Netemeyer R.,Netemeyer,Richard G.,"University of Virginia, McIntire School of Commerce",104120800,13517,12323,48,85,,106,1990,2024
7102981646,9-s2.0-7102981646,Dillon W.,Dillon,William R.,Southern Methodist University,60017536,1694,1671,17,33,,44,1976,2021
7401841239,9-s2.0-7401841239,McDonald R.,McDonald,Roderick P.,University of Illinois Urbana-Champaign,60000745,12931,11192,39,95,,54,1960,2016
7005108007,9-s2.0-7005108007,Rust R.,Rust,Roland T.,"Robert H. Smith School of Business, Department of Marketing",122446824,17865,14384,56,126,,107,1981,2024
6602692244,9-s2.0-6602692244,Arabie P.,Arabie,Phipps,Rutgers University-Newark,60000473,8828,8276,23,48,,33,1970,2013
7006567949,9-s2.0-7006567949,Hedges L.,Hedges,Lawrence E.,Listening Perspective Study Center,101966238,7,7,2,4,,5,2001,2011
6701841110,9-s2.0-6701841110,Sudman S.,Sudman,Seymour,"University of Illinois Urbana-Champaign, Department of Business Administration",103072051,2296,2149,21,47,,46,1965,2004
7101908975,9-s2.0-7101908975,Cote J.,Cote,Joseph A.,"Carson College of Business, Department of Marketing",124337243,3834,3529,18,28,,56,1984,2020
6701911490,9-s2.0-6701911490,Ambler T.,Ambler,Tim F.J.,London Business School,60010057,4744,4102,32,72,,61,1992,2015
36848208200,9-s2.0-36848208200,Hansen D.,Hansen,David E.,"Texas Southern University, Jesse H. Jones School of Business",104457432,176,174,8,12,,8,1994,2017
7003436914,9-s2.0-7003436914,Helgeson J.,Helgeson,James G.,"Gonzaga University, School of Business Administration",104699645,561,555,10,25,,18,1989,2022
6603964646,9-s2.0-6603964646,Barsalou L.,Barsalou,Lawrence W.,University of Glasgow,60001490,25829,16332,65,114,,138,1977,2024
9434128000,9-s2.0-9434128000,Moore M.,Moore,Melissa L.,"Mississippi State University, Department of Marketing",113366599,1376,1255,13,23,,39,2001,2023
6701470978,9-s2.0-6701470978,Sin L.,Sin,Leo Yatming M.,"Chinese University of Hong Kong, Department of Marketing",103192715,2881,2615,26,36,,23,1999,2009
35932558700,9-s2.0-35932558700,Kahle L.,Kahle,Lynn R.,"University of Oregon, Department of Marketing",113540175,4965,4205,32,114,,101,1976,2023
34873877300,9-s2.0-34873877300,Tian K.,Tian,Kelly Tepper,University of Wyoming,60008827,1920,1805,11,14,,18,2001,2014
7102726898,9-s2.0-7102726898,McKenzie K.,McKenzie,Karyn S.,"Georgetown College, Department of Psychology",104527526,183,183,4,4,,4,2001,2019
57213125881,9-s2.0-57213125881,Hawkins S.,Hawkins,Scott A.,Rotman School of Management,60112541,1112,1075,8,9,,10,1990,2023
7005779276,9-s2.0-7005779276,Pontes M.,Pontes,Manuel C.F.,Rowan University,60016602,503,466,13,41,,84,1985,2024
7004549683,9-s2.0-7004549683,Wirtz J.,Wirtz,Jochen,National University of Singapore,60017161,12466,10019,57,177,,302,1995,2024
7003754716,9-s2.0-7003754716,Mattila A.,Mattila,Anna S.,Pennsylvania State University,60001439,18029,13230,71,339,,237,1997,2024
57212415772,9-s2.0-57212415772,Stewart D.,Stewart,David,Purdue University,60009254,27,27,1,1,,4,2001,2001
7005558924,9-s2.0-7005558924,Ruth J.,Ruth,Julie A.,Rutgers University–Camden,60023184,2568,2315,19,28,,28,1995,2020
6701811014,9-s2.0-6701811014,Isen A.,Isen,Alice M.,"University of Maryland, Baltimore County (UMBC)",60024997,14605,9616,40,58,,104,1970,2021
6603355324,9-s2.0-6603355324,Laczniak R.,Laczniak,Russell N.,"Debbie and Jerry Ivy College of Business, Department of Marketing",122408831,2283,2041,22,80,,64,1988,2024
7003994913,9-s2.0-7003994913,Ramaswami S.,Ramaswami,Sridhar N.,"Iowa State University, Department of Marketing",103264462,2772,2716,17,36,,33,1985,2023
7005425524,9-s2.0-7005425524,Purohit D.,Purohit,Devavrat,Duke University,60008724,1133,989,13,18,,22,1995,2018
56235638200,9-s2.0-56235638200,Baker W.,Baker,William E.,"San Diego State University, Department of Marketing",103967721,4353,3626,17,22,,21,1997,2022
7003827326,9-s2.0-7003827326,Brannon L.,Brannon,Laura A.,Kansas State University,60000689,1570,1420,20,60,,41,1992,2023
7102984294,9-s2.0-7102984294,Brock T.,Brock,Timothy C.,The Ohio State University,60003500,6172,5113,24,69,,62,1962,2017
16451363800,9-s2.0-16451363800,Buchanan B.,Buchanan,Bruce S.,Leonard N. Stern School of Business,60108316,130,126,5,9,,7,1984,2000
23468642600,9-s2.0-23468642600,Alpert F.,Alpert,Frank H.,The University of Queensland Business School,60160279,1054,1008,17,53,,42,1991,2022
7402622469,9-s2.0-7402622469,Elliott M.,Elliott,Michael T.,"University of Missouri-St. Louis, Department of Marketing",104526074,934,870,11,14,,10,1993,2023
6603234910,9-s2.0-6603234910,Machleit K.,Machleit,Karen A.,"University of Cincinnati, Department of Marketing",108581833,3809,3079,17,27,,29,1985,2022
7003449321,9-s2.0-7003449321,Eroglu S.,Eroglu,Sevgin A.,J. Mack Robinson College of Business,60098091,4351,3611,19,27,,35,1989,2022
57220423700,9-s2.0-57220423700,Bodur H.,Bodur,H. Onur,,,89,89,1,1,,2,2000,2000
6603209926,9-s2.0-6603209926,Coupey E.,Coupey,Eloïse,"Virginia Tech, Pamplin College of Business, Department of Marketing",121221388,698,687,10,25,,52,1990,2020
7102531913,9-s2.0-7102531913,Bhargava M.,Bhargava,Mukesh,"Oakland University, Department of Management and Marketing",107655452,720,719,10,18,,19,1993,2017
7401869066,9-s2.0-7401869066,Srivastava R.,Srivastava,Rajendra K.,"Indian School of Business, Current address: Centre for Business Innovation",128678975,8234,6989,30,61,,84,1982,2024
35608712100,9-s2.0-35608712100,Ramaswamy V.,Ramaswamy,Venkatram,Stephen M. Ross School of Business,60027017,9581,8146,26,46,,40,1988,2022
6701694202,9-s2.0-6701694202,Alden D.,Alden,Dana Latham,"Shidler College of Business, Department of Marketing",123852138,4380,3251,27,71,,111,1988,2024
55596988600,9-s2.0-55596988600,Ramachander S.,Ramachander,S.,Academy for Management Excellence,100685630,858,858,2,4,,6,2000,2002
55725698900,9-s2.0-55725698900,Huang M.,Huang,Ming-Hui,"College of Management, Department of Information Management",126797143,5638,4490,27,55,,47,1997,2024
56171210500,9-s2.0-56171210500,Yu S.,Yu,Shihti,"National Tsing Hua University, Department of Quantitative Finance",103925757,505,490,6,19,,18,1996,2020
7403335648,9-s2.0-7403335648,Abe S.,Abe,Shuzo,Yokohama National University Faculty of Business Administration,60159769,562,559,3,3,,8,1996,2004
6603688870,9-s2.0-6603688870,Bergami M.,Bergami,Massimo,Bologna Business School,101118151,1965,1899,10,21,,19,2000,2024
7202341741,9-s2.0-7202341741,Levin I.,Levin,Irwin P.,College of Liberal Arts and Sciences,60154927,7025,5509,41,128,,149,1967,2023
36822572300,9-s2.0-36822572300,Levin A.,Levin,Aron M.,"Northern Kentucky University, Department of Marketing, Economics and Sports Business",109479940,531,513,9,14,,18,1991,2023
56847902200,9-s2.0-56847902200,Kumar A.,Kumar,Anand,Muma College of Business,60122532,2109,1896,14,20,,21,2000,2023
7601485161,9-s2.0-7601485161,Lee J.,Lee,Julie Anne,"Pfizer Inc., Wyeth Research",117727157,1178,1092,17,21,,100,1994,2009
8098302900,9-s2.0-8098302900,Liu R.,Liu,Raymond R.,"University of Massachusetts Boston, College of Management",104217324,457,436,7,13,,18,1996,2022
55492102000,9-s2.0-55492102000,Kim W.,Kim,Woo-sung,"University of Oregon, Department of Marketing",113540175,14,14,1,1,,3,2000,2000
6701515030,9-s2.0-6701515030,Schul Y.,Schul,Yaacov,Hebrew University of Jerusalem,60007903,3239,2799,25,60,,40,1980,2023
7006553735,9-s2.0-7006553735,Woodside A.,Woodside,Arch G.,"Boston College, Department of Marketing",104581515,14173,10122,55,406,,273,1972,2024
6507543664,9-s2.0-6507543664,Abdul-Muhmin A.,Abdul-Muhmin,Alhassan G.,"Western Michigan University, Department of Marketing",100276267,772,759,13,22,,12,1997,2017
23989353700,9-s2.0-23989353700,Singh L.,Singh,Leher,"National University of Singapore, Department of Psychology",112944808,3224,2488,29,94,,485,1999,2024
7401569136,9-s2.0-7401569136,Baron J.,Baron,Jonathan L.,"University of Pennsylvania, Department of Psychology",111585135,11335,8300,56,197,,129,1981,2024
56635676000,9-s2.0-56635676000,D'Rozario D.,D'Rozario,Denver,Howard University,60012771,159,155,5,12,,7,1999,2016
7202663842,9-s2.0-7202663842,Douglas S.,Douglas,Susan P.,"Leonard N. Stern School of Business, Marketing and International Business",124760917,3297,2954,26,51,,15,1972,2015
7201690564,9-s2.0-7201690564,Friedrich J.,Friedrich,James R.,Willamette University,60004169,823,715,14,26,,23,1987,2019
8531600600,9-s2.0-8531600600,Barnes P.,Barnes,Paul,"Willamette University, Department of Psychology",103258662,69,69,1,1,,5,1999,1999
8531600700,9-s2.0-8531600700,Chapin K.,Chapin,Kathryn,"Willamette University, Department of Psychology",103258662,205,205,2,2,,7,1999,1999
8531600800,9-s2.0-8531600800,Dawson I.,Dawson,Ian,"Willamette University, Department of Psychology",103258662,69,69,1,1,,5,1999,1999
8531600900,9-s2.0-8531600900,Garst V.,Garst,Valerie,"Willamette University, Department of Psychology",103258662,69,69,1,1,,5,1999,1999
58833354500,9-s2.0-58833354500,Kerr D.,Kerr,David C.R.,"University of Michigan, Ann Arbor",60025778,216,216,3,3,,9,1999,2000
6701640005,9-s2.0-6701640005,Strahilevitz M.,Strahilevitz,Michal Ann,University of Wollongong,60011664,2407,2194,10,13,,9,1998,2013
8660540200,9-s2.0-8660540200,Bian W.,Bian,Wenqiang,"University of California, Irvine, Graduate School of Management",113102191,29,26,2,2,,1,1999,1999
8545632400,9-s2.0-8545632400,Eaton J.,Eaton,John P.,Arizona State University,60003892,53,52,2,2,,3,1999,2002
55619311862,9-s2.0-55619311862,Kumar A.,Kumar,Ajith,W. P. Carey School of Business,60116379,2316,2307,14,20,,36,1983,2018
6508382437,9-s2.0-6508382437,Reingen P.,Reingen,Peter H.,"W. P. Carey School of Business, Department of Marketing",122386485,752,742,9,12,,14,1973,2014
7404205317,9-s2.0-7404205317,Harris M.,Harris,Monica J.,University of Kentucky,60015941,2995,2784,25,42,,43,1985,2013
6506114392,9-s2.0-6506114392,Notani A.,Notani,Arti Sahni,"Graduate School of Agricultural and Life Sciences The University of Tokyo, Department of Veterinary Anatomy",112558566,353,353,4,4,,8,1997,2005
7004650409,9-s2.0-7004650409,Bless H.,Bless,Herbert,"Universität Mannheim, School of Social Sciences",113133983,6114,4872,37,88,,65,1988,2024
7006053052,9-s2.0-7006053052,Stapel D.,Stapel,Diederik A.,"Universiteit van Amsterdam, Department of Social Psychology",113809549,3925,3031,37,126,,64,1995,2015
7003965005,9-s2.0-7003965005,Koomen W.,Koomen,Willem,Universiteit van Amsterdam,60002483,1981,1652,26,54,,39,1975,2016
6508262908,9-s2.0-6508262908,Velthuijsen A.,Velthuijsen,Aart S.,Universiteit van Amsterdam,60002483,120,120,3,4,,4,1996,2011
55727386400,9-s2.0-55727386400,Smith R.,Smith,Robert Ellis,"Kelley School of Business, Marketing Department",124125838,2202,1870,16,20,,12,1988,2018
6506784843,9-s2.0-6506784843,Obermiller C.,Obermiller,Carl,Seattle University,60014543,1554,1317,12,15,,16,1995,2021
6602996595,9-s2.0-6602996595,Costley C.,Costley,Carolyn L.,Freelance Academic,123295059,492,485,10,14,,30,1997,2019
55476993800,9-s2.0-55476993800,Das S.,Das,Samar,"The University of Arizona, Department of Marketing",103550520,10,10,1,1,,2,1997,1997
7402061130,9-s2.0-7402061130,McCarthy M.,McCarthy,Michael S.,Miami University,60032706,696,655,11,15,,13,1997,2014
8876102100,9-s2.0-8876102100,Shirai M.,Shirai,Miyuri,Faculty of Business and Commerce,60161470,114,111,7,13,,3,1997,2023
8555349900,9-s2.0-8555349900,Perner L.,Perner,Lars,"California State University, Northridge, Department of Marketing",104062054,148,148,2,2,,4,1997,2003
6701391809,9-s2.0-6701391809,Basil M.,Basil,Michael D.,University of Lethbridge,60024776,3324,3050,25,56,,44,1991,2023
7404195664,9-s2.0-7404195664,Brown W.,Brown,William J.,"Regent University, School of Communication",104530528,1670,1289,19,41,,26,1989,2024
7201377153,9-s2.0-7201377153,Fishbein M.,Fishbein,Martin,University of Illinois Urbana-Champaign,60000745,25593,21628,63,188,,335,1961,2018
6603621107,9-s2.0-6603621107,Middlestadt S.,Middlestadt,Susan E.,"Indiana University Bloomington, Department of Applied Health Science",104068468,2468,2290,28,85,,182,1979,2023
7006311519,9-s2.0-7006311519,Endler N.,Endler,Norman S.,York University,60033420,8153,6629,44,130,,96,1960,2013
8648825400,9-s2.0-8648825400,Rosenstein A.,Rosenstein,Alvin J.,"Adelphi University, School of Management and Business",104164921,27,27,1,1,,1,1997,1997
35978658600,9-s2.0-35978658600,Fleming M.,Fleming,Monique A.,UCLA Anderson School of Management,60109559,454,416,9,10,,10,1997,2020
6602742793,9-s2.0-6602742793,Beggan J.,Beggan,James K.,"University of Louisville, Department of Sociology",104048380,1041,942,10,41,,32,1986,2024
7202703024,9-s2.0-7202703024,Allison S.,Allison,Scott T.,"University of Richmond, Department of Psychology",104160719,1892,1444,21,70,,60,1985,2024
7004213539,9-s2.0-7004213539,Huffman C.,Huffman,Cynthia,"University of Delaware, College of Business",104168191,657,653,5,6,,3,1996,2001
7201700674,9-s2.0-7201700674,Carpenter G.,Carpenter,Gregory S.,"Kellogg School of Management Northwestern University, Harold T. Martin Professor of Marketing and Director of the Center for Market Leadership",129957533,1845,1766,12,28,,27,1987,2023
15832192200,9-s2.0-15832192200,Nakamoto K.,Nakamoto,Kent,Virginia Polytechnic Institute and State University,60027090,1960,1850,21,33,,38,1996,2022
7102743146,9-s2.0-7102743146,Goodwin C.,Goodwin,Cathy,"University of California, Berkeley",60025038,1200,1101,13,16,,11,1988,2001
7003867939,9-s2.0-7003867939,DeSarbo W.,DeSarbo,Wayne S.,"Penn State Smeal College of Business, Marketing Department",122377921,6331,4800,40,162,,146,1980,2023
57191950000,9-s2.0-57191950000,Edwards E.,Edwards,Elizabeth A.,"Eastern Michigan University, School of Business",104583451,423,386,4,4,,6,1992,1996
7403340857,9-s2.0-7403340857,Pan Y.,Pan,Yigang,Schulich School of Business,60119111,2537,2033,21,35,,36,1994,2024
8686476600,9-s2.0-8686476600,Puri R.,Puri,Radhika,"The University of Chicago, Department of Marketing",104479223,191,191,1,1,,0,1996,1996
6602261846,9-s2.0-6602261846,Farquhar P.,Farquhar,Peter H.,Fox Strategy LLC,101055031,766,736,9,15,,8,1975,2003
8555355000,9-s2.0-8555355000,Pitts R.,Pitts,Robert E.,"College of Charleston, Department of Management and Marketing",103696696,1358,1279,18,50,,46,1976,2024
7402692999,9-s2.0-7402692999,Hunt J.,Hunt,James M.,"Fox School of Business, Department of Marketing and Supply Chain Management",123845584,438,406,12,28,,18,1984,2017
6701515390,9-s2.0-6701515390,Kernan J.,Kernan,Jerome B.,George Mason University,60018319,857,837,13,31,,18,1964,2018
36832254300,9-s2.0-36832254300,Mitchell D.,Mitchell,Deborah J.,Stanford Graduate School of Business,60020928,25,25,1,1,,2,1996,1996
7005713222,9-s2.0-7005713222,Mohr L.,Mohr,Lois A.,Georgia State University,60012387,5688,4379,13,13,,9,1995,2008
8922207300,9-s2.0-8922207300,Henson S.,Henson,Steve W.,"Western Carolina University, and Business Law",103404393,75,74,4,9,,9,1996,2008
57220982556,9-s2.0-57220982556,Johnson E.,Johnson,Eric J.,University of Pennsylvania,60006297,0,0,0,1,,2,1995,1995
